"Id","GameID","Username","Bet","CashedOut","Bonus","Profit","BustedAt","PlayDate","hora","perdio"
18316811,3391039,"RAZLUKA78",150,1.09,0,13.5,1.49,2016-11-27 20:48:44,20,0
7289080,3327831,"ketchell",4,1.04,0,0.16,1.87,2016-11-10 01:11:58,1,0
13342231,3360575,"andbig",30,2,0,30,3.17,2016-11-19 07:00:58,7,0
4511199,3316268,"real2100",20,2.22,3.75,25.15,4.79,2016-11-06 17:55:36,17,0
11278621,3347522,"fatihakif",8,5,0,32,10.82,2016-11-15 14:43:55,14,0
26960578,3436475,"TInuMN",20,1.05,0,1,2.9,2016-12-10 19:33:43,19,0
19692719,3398357,"Alex2016",1000,1.2,0.01,200.15,60.72,2016-11-29 23:20:57,23,0
7635686,3329414,"bobo12",3,1.45,0,1.35,2.52,2016-11-10 12:03:03,12,0
4305567,3315460,"iboby",4,1.41,0,1.64,32.52,2016-11-06 12:20:38,12,0
18784902,3393802,"RUSSO2016",11,1.05,0,0.55,1.37,2016-11-28 15:34:36,15,0
23019771,3414573,"cgrant57",44,1.5,1.86,22.82,76.38,2016-12-04 14:58:11,14,0
7960026,3330756,"OnTheMoon22",149,1.5,0,74.5,2.8,2016-11-10 20:43:56,20,0
25020045,3424991,"GordanFreman",1,2.01,1,1.02,2.79,2016-12-07 13:39:49,13,0
18561014,3392637,"MARLBOROLIGHTS",396,1.2,1.75,86.13,1.5,2016-11-28 07:25:27,7,0
10732657,3344190,"krwok",5000,2.24,6.36,6518.11,3.09,2016-11-14 16:19:55,16,0
20730301,3403316,"antonio9696",400,2,1.4,405.61,4.11,2016-12-01 09:33:47,9,0
12081013,3352264,"alex0809",20,1.33,1.9,6.98,5.33,2016-11-16 22:46:27,22,0
22162948,3410309,"lily2797",2000,1.69,2.1,1421.93,1.76,2016-12-03 09:31:49,9,0
10300182,3341771,"ubite",80,2,0,80,9.24,2016-11-14 00:20:05,0,0
22174207,3410362,"XBL-Revolution",100,1.05,0,5,2.1,2016-12-03 09:53:43,9,0
2163129,3305975,"Chryses",5,1.48,0,2.4,2.54,2016-11-03 19:22:23,19,0
16116109,3377796,"RiseUP",1000,1.17,0,170,1.84,2016-11-24 04:09:59,4,0
4028048,3314294,"effectsdx",26,1.04,0,1.04,1.46,2016-11-06 04:23:45,4,0
5889629,3322134,"sr44",1,1.45,2,0.47,5.04,2016-11-08 10:02:31,10,0
21880328,3408731,"aTallFiddler",10000,1.13,2.44,1543.96,2.01,2016-12-02 22:49:14,22,0
1535884,3302790,"funxta",2,1.7,2.5,1.45,9.16,2016-11-02 21:34:55,21,0
21810212,3408352,"stell4r",35,1.31,3.03,11.91,3.1,2016-12-02 19:58:56,19,0
9984284,3340269,"prince731999",12,1.02,0,0.24,3.65,2016-11-13 14:03:14,14,0
19370237,3396859,"evgeny1976",6,1.19,1.33,1.22,1.36,2016-11-29 12:45:22,12,0
20098970,3400390,"xrnath",62,1.04,0,2.48,1.73,2016-11-30 13:16:54,13,0
2890479,3309439,"aspire",3,1.1,0,0.3,2.14,2016-11-04 19:07:57,19,0
20050894,3400156,"BustaClick",44,1.22,0,9.68,1.44,2016-11-30 11:40:41,11,0
23818402,3418641,"antaresgold",483,1.17,0,82.11,1.92,2016-12-05 18:45:00,18,0
24035848,3419770,"maxmudxxx",8,1.04,0,0.32,3.73,2016-12-06 02:33:08,2,0
17749407,3387573,"prof1btcprif",250,1.08,0,20,5,2016-11-26 21:32:58,21,0
4160843,3314862,"darkfreeze5",2,1.05,1.5,0.13,1.06,2016-11-06 08:16:49,8,0
4763529,3317343,"Wolf84",2,2.01,0,2.02,27.23,2016-11-07 01:22:03,1,0
9397115,3337055,"Bator2",4,1.25,0,1,131.91,2016-11-12 15:49:52,15,0
15858216,3376191,"Marlboro",90,1.2,0,18,6.32,2016-11-23 17:06:25,17,0
17151057,3383728,"murad24",8,4,3.75,24.3,4.42,2016-11-25 20:01:54,20,0
26142205,3431834,"bagration",66,2.1,3.44,74.87,6.6,2016-12-09 11:59:37,11,0
13832592,3363842,"dbitsx4",200,1.05,0,10,2.35,2016-11-20 05:10:56,5,0
11234705,3347258,"Makknyusz",10,1.04,0,0.4,3.07,2016-11-15 12:58:59,12,0
18294371,3390914,"koc79",10,1.04,0,0.4,1.5,2016-11-27 20:00:52,20,0
6264549,3323584,"afrod",14,1.72,2.57,10.44,3.01,2016-11-08 19:59:12,19,0
8405752,3332728,"fenderger",3,1.04,0,0.12,38.23,2016-11-11 10:17:39,10,0
18479609,3392103,"leonar",10,1.1,1.9,1.19,10.1,2016-11-28 03:47:08,3,0
23323134,3416149,"drsv",2,1.38,0,0.76,2.76,2016-12-05 01:35:20,1,0
8853051,3334489,"blountb1",8,1.6,3.13,5.05,2.54,2016-11-11 22:28:07,22,0
20209888,3400882,"Mozikachal",100,2,1.66,101.66,4.13,2016-11-30 16:41:18,16,0
7190756,3327383,"drs9",1,1.96,4,1,2.78,2016-11-09 22:03:14,22,0
26630859,3434810,"hotg",11,1.04,0,0.44,1.67,2016-12-10 07:59:36,7,0
9749547,3339001,"dontbustbro",1000,1.04,0,40,2.11,2016-11-13 05:16:47,5,0
20091753,3400356,"drsv",10,1.13,0,1.3,1.72,2016-11-30 13:02:53,13,0
14011377,3364933,"kakti",192000,1.01,0,1920,12.89,2016-11-20 12:35:26,12,0
17650563,3386967,"Kirr923",5,2.6,2.8,8.14,21.77,2016-11-26 17:26:38,17,0
3118579,3310498,"qkrwn121",800,1.34,0,272,1.57,2016-11-05 02:40:12,2,0
9559784,3337859,"seregass",3,2,5.33,3.16,3.32,2016-11-12 21:15:10,21,0
21506744,3406925,"JekaChe",1,5,0,4,34.68,2016-12-02 10:21:02,10,0
7657263,3329505,"bonprix",4,1.04,0,0.16,2.54,2016-11-10 12:39:17,12,0
19820057,3399016,"Neelenduguha",10,1.5,4.5,5.45,1.53,2016-11-30 03:52:03,3,0
4697387,3317035,"toysstewart",31,1.04,3.23,2.24,1.94,2016-11-06 23:10:58,23,0
14062936,3365227,"RedJohn",1,1.33,0,0.33,13.27,2016-11-20 14:30:40,14,0
6062308,3322782,"martinlutek",8,1.04,0,0.32,2.07,2016-11-08 14:29:08,14,0
11816514,3350781,"sintez13",6,1.1,0,0.6,2.43,2016-11-16 12:42:17,12,0
17687676,3387201,"lokotex",100,1.1,0,10,3.48,2016-11-26 19:03:28,19,0
7116816,3327090,"sharethi",14,1.25,0,3.5,2.75,2016-11-09 19:51:03,19,0
17394496,3385411,"rottor29",10,1.22,1.3,2.33,1.39,2016-11-26 07:04:26,7,0
9300338,3336614,"sss1012",5,1.1,1.4,0.57,1.29,2016-11-12 12:54:17,12,0
3084432,3310332,"cxdw",1,1.43,0,0.43,9.84,2016-11-05 01:32:04,1,0
2489762,3307665,"toysstewart",14,1.04,0,0.56,7.44,2016-11-04 06:58:59,6,0
16920307,3382432,"gosha3000",5,1.1,0,0.5,31.68,2016-11-25 11:34:12,11,0
5223571,3319376,"Ralphie15",256,2.3,4.62,344.62,2.6,2016-11-07 15:10:47,15,0
11277577,3347516,"Danil008",1,2,4,1.04,3.07,2016-11-15 14:42:04,14,0
14411222,3367502,"Gannicus",1,1.1,0,0.1,16.27,2016-11-21 05:51:50,5,0
18434879,3391773,"Ralphie15",4,2,2.75,4.11,6.96,2016-11-28 01:41:06,1,0
15006109,3371372,"HARIWON",37,5,3.38,149.25,5.17,2016-11-22 08:27:10,8,0
14321241,3366815,"Morgausa",10,1.02,0,0.2,1.25,2016-11-21 01:12:52,1,0
5327039,3319780,"THEREALDANGER",6000,4.09,4.18,18790.53,6.09,2016-11-07 17:53:03,17,0
1464485,3302431,"viakapt",1,1.05,0,0.05,4.25,2016-11-02 19:10:23,19,0
19514278,3397527,"Nitesh_24",15000,1.12,2.41,2162.09,1.24,2016-11-29 17:36:11,17,0
12975495,3358050,"viakapt",1,1.05,0,0.05,2.67,2016-11-18 14:12:30,14,0
10778733,3344434,"Jamilkhan",100,3.9,3.63,293.63,4.07,2016-11-14 18:03:40,18,0
23011116,3414531,"MartinBot",1743,1.01,0,17.43,1.61,2016-12-04 14:41:23,14,0
14364040,3367145,"stell4r",1,1.13,1,0.14,2.72,2016-11-21 03:27:04,3,0
2946165,3309684,"stringesco",13,1.04,0.85,0.63,1.86,2016-11-04 20:49:02,20,0
24032625,3419754,"LilaLopez47",79,1.5,3.23,42.05,2.23,2016-12-06 02:26:42,2,0
16392840,3379415,"RUSSO2016",2,1.05,2.5,0.15,1.57,2016-11-24 15:08:36,15,0
4815781,3317584,"joshuabeats",18,1.04,0,0.72,1.45,2016-11-07 03:01:11,3,0
8170827,3331700,"louisa",3,1.5,1.67,1.55,7.03,2016-11-11 03:15:09,3,0
7681361,3329609,"afrod",88,1.57,1.42,51.41,2.05,2016-11-10 13:15:21,13,0
23201154,3415456,"riptome",166,1.11,0,18.26,2.14,2016-12-04 20:57:43,20,0
521714,3297513,"BlackShadow",2500,1.04,1.92,148.11,2.02,2016-11-01 09:43:30,9,0
19690375,3398345,"PedgyTheGod",10,1.5,1.3,5.13,1.73,2016-11-29 23:15:23,23,0
16315858,3379008,"slavitew",25,1.21,0,5.25,1.55,2016-11-24 12:21:12,12,0
6246224,3323512,"john421",400,1.05,0,20,8.49,2016-11-08 19:27:46,19,0
11577215,3349262,"x9229k",4,1.2,1.25,0.85,1.27,2016-11-16 02:30:40,2,0
21096663,3404836,"danir",5,2,0,5,4.42,2016-12-01 20:11:57,20,0
9129160,3335769,"LilaLopez47",500,1.08,0,40,2.54,2016-11-12 07:11:33,7,0
24141428,3420324,"Dalles",1,1.12,0,0.12,40.6,2016-12-06 06:18:24,6,0
14124705,3365592,"wolfy9",127,1.25,0,31.75,1.95,2016-11-20 16:56:34,16,0
609480,3297935,"thegamebeoi",7,1.04,2.71,0.47,1.33,2016-11-01 12:36:21,12,0
4928386,3318126,"Gnarllysheen",127,1.73,3.97,97.75,9.4,2016-11-07 06:21:31,6,0
4600851,3316622,"Blackshadow007",222,1.1,0,22.2,3.98,2016-11-06 20:19:05,20,0
3193242,3310838,"rovaz",1,1.41,4,0.45,1.45,2016-11-05 04:59:01,4,0
804505,3298886,"sss1012",3,1.6,2.33,1.87,4.23,2016-11-01 19:08:11,19,0
14076454,3365304,"bagration",2,1.33,1.5,0.69,1.69,2016-11-20 14:59:45,14,0
22778194,3413358,"MartinBot",2062,1.01,2.3,68.06,1.46,2016-12-04 06:45:14,6,0
8544607,3333265,"Pimpsta",100,1.33,0,33,3.62,2016-11-11 14:16:25,14,0
17826378,3388038,"Shadowshot2",88,1.11,1.49,10.99,1.27,2016-11-27 00:42:52,0,0
22671950,3412815,"Choi-SoonSil",5832,1.1,0,583.2,1.78,2016-12-04 02:47:25,2,0
18744494,3393604,"eva22",9,1.05,0,0.45,3,2016-11-28 14:16:05,14,0
3300863,3311308,"stevemoley",1e+06,1.03,0.92,39181.66,3.19,2016-11-05 08:02:54,8,0
12942870,3357831,"ubicute",320,1.1,0,32,1.8,2016-11-18 12:44:25,12,0
24087083,3420031,"PIXI",5,1.21,1.2,1.11,1.48,2016-12-06 04:24:40,4,0
11063329,3346122,"sfast",1,1.47,3,0.5,1.91,2016-11-15 05:25:09,5,0
4703163,3317062,"ksenaSS_03",80,2,3.99,83.19,6.28,2016-11-06 23:24:47,23,0
11487912,3348665,"riptome",27,1.11,3.19,3.83,2.55,2016-11-15 22:19:47,22,0
6421646,3324244,"xunin",10,1.04,0,0.4,1.51,2016-11-09 00:35:21,0,0
12669408,3355923,"medmax",1,1.2,5,0.25,1.26,2016-11-17 23:40:26,23,0
21537988,3407072,"Mizanbd",25,2,1.68,25.42,2.46,2016-12-02 11:19:40,11,0
3389914,3311667,"interestingpw",4,1.05,0,0.2,1.65,2016-11-05 10:37:32,10,0
11853439,3350986,"x9229k",4,1.2,0,0.8,2.25,2016-11-16 14:05:35,14,0
1255695,3301382,"zhorapupikov",100,2.13,1.62,114.62,2.14,2016-11-02 12:00:12,12,0
10122930,3340950,"jokerHf",200,1.04,0,8,107.7,2016-11-13 18:46:08,18,0
15560367,3374562,"azazaz",1,2.09,3,1.12,2.49,2016-11-23 06:06:40,6,0
7823037,3330191,"Samsam29",11,1.1,0,1.1,2.62,2016-11-10 17:01:39,17,0
18266200,3390756,"sofuch",3,3,3.33,6.1,3.53,2016-11-27 19:00:15,19,0
22681892,3412867,"hotg",32,1.44,0,14.08,7.16,2016-12-04 03:05:48,3,0
25705695,3429096,"ElenaV",11,10,1.73,99.19,18.86,2016-12-08 17:09:02,17,0
10429647,3342492,"RedThrive",6500,1.03,0,195,16.55,2016-11-14 05:12:03,5,0
157822,3295536,"cortiarte",5,1.04,3.6,0.38,1.21,2016-10-31 20:32:35,20,0
5536801,3320647,"kangys89",5000,1.33,1.82,1741.17,1.78,2016-11-07 23:49:28,23,0
561402,3297703,"benjovis",7,1.04,0,0.28,4.78,2016-11-01 10:57:59,10,0
19626724,3398032,"Flying_Zipper",20,1.05,0,1,4.48,2016-11-29 21:01:41,21,0
6776865,3325726,"Patelji",300,1.2,0,60,1.35,2016-11-09 10:36:38,10,0
16007625,3377057,"brodjga3006",50,1.05,2.1,3.55,1.11,2016-11-23 23:03:05,23,0
8052914,3331165,"scorpuce",14,1.03,0,0.42,1.67,2016-11-10 23:27:01,23,0
4479640,3316140,"tailco",30,1.04,3.83,2.35,1.16,2016-11-06 16:58:45,16,0
20748599,3403400,"catagious_cats",10,1.1,0,1,2.87,2016-12-01 10:09:14,10,0
25975559,3430825,"koc79",7,1.07,0,0.49,2.38,2016-12-09 05:07:42,5,0
9896776,3339827,"neelkamal",5000,1.26,0,1300,1.93,2016-11-13 10:58:35,10,0
3188491,3310817,"ginno44",84,1.04,1.57,4.68,1.21,2016-11-05 04:48:03,4,0
14823817,3370190,"boyka2",280,1.25,0,70,1.67,2016-11-22 00:15:22,0,0
6308291,3323758,"amador2005",5,1.28,0,1.4,2,2016-11-08 21:11:11,21,0
5769050,3321666,"tsbhd",2000,1.2,0,400,1.77,2016-11-08 06:53:57,6,0
5122703,3318987,"Pasquale87",400,1.25,0.87,103.47,1.61,2016-11-07 12:28:21,12,0
16518181,3380079,"alexsoft76",1,100,3,99.03,403.82,2016-11-24 19:32:16,19,0
13705529,3362944,"joemar444",20,1.1,0,2,1.84,2016-11-19 23:07:59,23,0
5478312,3320391,"mathewslim",7,1.04,0,0.28,2.27,2016-11-07 21:57:50,21,0
10519455,3343030,"kpot82",150,1.33,5.07,57.11,1.44,2016-11-14 08:41:28,8,0
11953884,3351528,"ARTEMMMMMMM",1,2,4,1.04,3.19,2016-11-16 17:48:52,17,0
21631573,3407501,"wolfy9",403,1.06,2.81,35.51,1.73,2016-12-02 14:17:21,14,0
82831,3295178,"bobo12",3,1.42,0,1.26,539.08,2016-10-31 18:08:00,18,0
11175196,3346831,"YOHAN1",10,1.5,0,5,1.78,2016-11-15 10:15:18,10,0
20677306,3403081,"aleks7974",15,1.5,0,7.5,46.87,2016-12-01 08:01:43,8,0
21480883,3406803,"NYAN_HUNTER",3e+05,1.36,2.99,116956.03,1.44,2016-12-02 09:26:43,9,0
18688100,3393314,"storrealba",21,1.07,0,1.47,16.23,2016-11-28 12:19:05,12,0
5078428,3318806,"xrnath",16,1.01,0,0.16,1.41,2016-11-07 11:09:08,11,0
16502055,3379992,"Top01",15,1.1,0,1.5,8.67,2016-11-24 18:58:59,18,0
2166385,3305991,"Shadowshot3",1,1.11,0,0.11,1.26,2016-11-03 19:28:39,19,0
21457280,3406696,"YOHAN2",56,1.18,0,10.08,7.14,2016-12-02 08:46:20,8,0
18518299,3392370,"nickserafin1",500,1.1,1.07,55.36,1.11,2016-11-28 05:33:06,5,0
10007033,3340387,"john421",100,1.05,0,5,2.05,2016-11-13 14:54:16,14,0
6480894,3324500,"kangys89",8000,1.33,0,2640,4.54,2016-11-09 02:13:43,2,0
25962922,3430738,"RHCP",10,1.02,5,0.7,1.15,2016-12-09 04:29:35,4,0
20715762,3403248,"Suamikutercinta",600,1.5,1.31,307.85,1.56,2016-12-01 09:08:53,9,0
42080,3294990,"drs9",1,1.93,8,1.01,2.03,2016-10-31 16:52:28,16,0
10631512,3343648,"Dalles",1,1.13,4,0.17,1.24,2016-11-14 12:44:39,12,0
15818258,3375964,"Gol_Lura",1,1.1,2,0.12,1.53,2016-11-23 15:35:10,15,0
11287765,3347571,"Shadowshot2",100,1.02,0,2,4.58,2016-11-15 15:02:41,15,0
687213,3298306,"Giovanni912",960,2,0,960,7.04,2016-11-01 15:02:24,15,0
14132292,3365635,"greatsnob",40000,1.2,1.59,8635.59,1.52,2016-11-20 17:16:55,17,0
9127634,3335762,"-Nothing-",1000,1.15,1.81,168.14,1.45,2016-11-12 07:09:21,7,0
23746399,3418326,"fboy",2,1.42,0,0.84,2.32,2016-12-05 16:36:41,16,0
15501086,3374225,"Shadowshot2",46,1.17,1.7,8.6,6.39,2016-11-23 03:42:59,3,0
16798653,3381756,"cxm_6",31,1.05,1.77,2.1,1.18,2016-11-25 06:54:46,6,0
25273065,3426428,"Ewgen",7,1.2,3.14,1.62,1.32,2016-12-07 23:08:40,23,0
2599925,3308138,"Kirtokon",411,1.13,3.02,65.85,1.88,2016-11-04 10:24:31,10,0
8298424,3332275,"directly",10000,1.01,0,100,29,2016-11-11 07:04:33,7,0
10164016,3341141,"JimCarry",10,2,1.4,10.14,3.61,2016-11-13 20:06:35,20,0
9469157,3337389,"Blarg",5,1.1,0,0.5,3.42,2016-11-12 18:05:37,18,0
10733642,3344195,"bagen",11,10,1.27,99.14,13.57,2016-11-14 16:21:41,16,0
6444897,3324347,"tatjana270707",29,1.09,0,2.61,7.31,2016-11-09 01:12:10,1,0
16326865,3379068,"Angel777fire",1,1.98,0,0.98,3.22,2016-11-24 12:47:52,12,0
2673241,3308463,"cowbay",10,1.34,3,3.7,4.75,2016-11-04 12:32:29,12,0
18505956,3392282,"fishingjack",20,1.1,2.8,2.56,1.1,2016-11-28 04:57:19,4,0
18083396,3389726,"BustaYoFace",2032,1.25,1.62,540.98,5.73,2016-11-27 11:56:29,11,0
18395136,3391508,"fboy",10,1.44,0,4.4,1.94,2016-11-27 23:58:59,23,0
1228478,3301236,"gskmr1",5,1.04,0,0.2,1.31,2016-11-02 11:03:15,11,0
14657239,3369103,"ugneri",2,1.33,0,0.66,2.57,2016-11-21 16:36:35,16,0
112016,3295320,"Angel777fire",1,1.98,4,1.02,3.64,2016-10-31 19:02:06,19,0
329925,3296508,"BlackShadow",10000,1.25,0,2500,3.57,2016-11-01 03:04:26,3,0
26404136,3433362,"Gitarugas",1,1.33,3,0.36,6,2016-12-09 22:12:23,22,0
24492775,3422033,"bobbyzed",4,1.1,0,0.4,2.99,2016-12-06 17:43:51,17,0
13713507,3363003,"mattiasc2",3,1.5,4,1.62,2.16,2016-11-19 23:33:15,23,0
5188908,3319245,"mathewslim",6,1.04,0,0.24,4.68,2016-11-07 14:14:09,14,0
16418952,3379551,"hotg",30,1.13,0,3.9,2.33,2016-11-24 16:02:58,16,0
26653860,3434938,"Supergeil",10,1.12,0,1.2,7.6,2016-12-10 08:50:43,8,0
7024542,3326723,"alexsoft76",1,1.1,0,0.1,3.22,2016-11-09 17:17:43,17,0
1315050,3301685,"benjovis",10,1.04,0,0.4,3.98,2016-11-02 14:04:35,14,0
23575616,3417553,"Kirr923",33,2.6,0,52.8,15.54,2016-12-05 11:16:08,11,0
4910114,3318030,"rottor29",3,1.1,0,0.3,13.26,2016-11-07 05:48:17,5,0
10064316,3340675,"Htaz9fncaMF",1084,10,2.49,9782.94,33.62,2016-11-13 16:50:54,16,0
13042054,3358448,"artyom18845",997,1.55,2.79,576.15,1.63,2016-11-18 16:55:50,16,0
14456666,3367806,"speculyant777",16,1.25,2.88,4.46,2.15,2016-11-21 07:55:11,7,0
23756616,3418371,"nazar",2500,1.1,2.17,304.24,20.27,2016-12-05 16:56:03,16,0
18381384,3391419,"crazywitch2",3,1.25,0,0.75,4.8,2016-11-27 23:25:11,23,0
16104279,3377727,"hkabay",250,2,0,250,14,2016-11-24 03:41:39,3,0
23732696,3418264,"amarto12345",30,1.11,0,3.3,3.67,2016-12-05 16:12:05,16,0
21476896,3406784,"PIXI",200,1.27,0,54,4.79,2016-12-02 09:18:23,9,0
9950460,3340097,"ShadowshotBank",4,2,4.5,4.18,2.97,2016-11-13 12:52:38,12,0
26596156,3434609,"Farimets",250,1.29,0,72.5,1.34,2016-12-10 06:36:44,6,0
8902696,3334711,"dimon1001",5000,1.03,0,150,3.54,2016-11-12 00:03:00,0,0
23057831,3414746,"Sqweerl",10,1.07,0,0.7,2,2016-12-04 16:14:42,16,0
2868678,3309339,"majcino",61,1.25,0,15.25,2.35,2016-11-04 18:27:43,18,0
20669651,3403050,"Jacksondubart",30,5,1.87,120.56,5.03,2016-12-01 07:49:54,7,0
2697193,3308571,"Vjacheslav123",1,2,3,1.03,2.13,2016-11-04 13:17:05,13,0
4315311,3315498,"cxdw",30,1.43,0,12.9,6.68,2016-11-06 12:36:06,12,0
13549333,3361959,"SirBuda",17,1.1,0,1.7,25.72,2016-11-19 16:17:56,16,0
26856689,3435986,"swagdudeyolo223",50,1,1.32,0.66,1,2016-12-10 16:10:26,16,0
4136341,3314765,"StudmuffinC",500,1.15,0,75,30.2,2016-11-06 07:36:36,7,0
22819976,3413570,"maxmudxxx",6,1.02,2.17,0.25,1.15,2016-12-04 08:08:22,8,0
25697212,3429046,"murad24",10,1.5,1.1,5.11,11.87,2016-12-08 16:45:24,16,0
4025767,3314284,"Shadowshot",52,2.16,3.12,61.94,173.86,2016-11-06 04:19:04,4,0
4534068,3316356,"ezekiel123",2900,1.07,0,203,1.84,2016-11-06 18:32:30,18,0
1450892,3302361,"mike58",100,1.33,1.62,34.62,2.82,2016-11-02 18:42:05,18,0
24138704,3420309,"whatsanoption",5,5,2.8,20.14,8.85,2016-12-06 06:11:15,6,0
15535647,3374421,"RoberBaron",5548,1.13,2.3,848.86,1.97,2016-11-23 05:06:46,5,0
10643153,3343710,"jaredgenzel",400,1.17,0,68,8.19,2016-11-14 13:10:43,13,0
25011915,3424944,"BOCbMOu",337,1.05,2.18,24.2,1.26,2016-12-07 13:18:35,13,0
13744800,3363228,"dim1983",28,1.5,0,14,2.4,2016-11-20 01:10:33,1,0
10814854,3344620,"Moneycame1",2400,1.4,0,960,2.12,2016-11-14 19:15:42,19,0
21829321,3408457,"agentnoodle",1,1.32,0,0.32,2.01,2016-12-02 20:44:07,20,0
9921555,3339951,"iboby",3,1.44,0,1.32,12.33,2016-11-13 11:49:03,11,0
19866107,3399260,"xrnath",58,1.05,0,2.9,3.1,2016-11-30 05:33:46,5,0
1892404,3304687,"I_am_HAPPY",1000,2,4.15,1041.48,2.31,2016-11-03 10:43:39,10,0
12517318,3354985,"lilwhittyvert",89,1.13,0,11.57,1.58,2016-11-17 17:24:54,17,0
18378141,3391399,"amjune",3,3.2,6,6.78,9.03,2016-11-27 23:16:55,23,0
11069453,3346160,"leonar",5,1.1,0,0.5,1.57,2016-11-15 05:41:16,5,0
15566077,3374591,"RoberBaron",1198,1.59,3.18,744.92,2.42,2016-11-23 06:18:18,6,0
9887338,3339778,"vsvlv",424,1.75,0,318,6.29,2016-11-13 10:39:41,10,0
14313948,3366757,"Radeon",161,1.1,1.48,18.48,2.46,2016-11-21 00:53:24,0,0
8479240,3333018,"Krug",38,2.53,2.05,58.92,5.15,2016-11-11 12:23:58,12,0
4057006,3314426,"banno",2,1.33,2.5,0.71,1.44,2016-11-06 05:17:41,5,0
24736402,3423411,"bagration",37,1.6,4.57,23.89,2.85,2016-12-07 02:58:15,2,0
17787375,3387795,"cxm_6",10,1.34,0,3.4,3.33,2016-11-26 23:06:18,23,0
5014604,3318528,"pembo",5000,1.02,4.74,336.87,1.28,2016-11-07 09:04:23,9,0
21595102,3407332,"tuoi12",50000,1.15,3.25,9124.33,1.19,2016-12-02 13:06:44,13,0
3187122,3310811,"SHOLLEXHFF",5,1.05,0,0.25,1.42,2016-11-05 04:45:57,4,0
24222681,3420721,"iggytoad__",5,1.5,0,2.5,13.83,2016-12-06 08:49:13,8,0
3596474,3312530,"evgeny1976",50,1.2,1.42,10.71,1.65,2016-11-05 16:19:29,16,0
21712882,3407874,"bagration",5,1.6,2,3.1,1.63,2016-12-02 16:51:51,16,0
2628407,3308264,"wqeqwfsd2",800,1.33,1.58,276.64,1.73,2016-11-04 11:12:19,11,0
22619925,3412535,"sfast",1,1.44,0,0.44,4.78,2016-12-04 00:48:38,0,0
6366197,3324004,"tribaltimmy",5834,2.25,6.04,7644.73,2.45,2016-11-08 22:53:27,22,0
1773662,3304095,"gul",150,1.11,0,16.5,12.38,2016-11-03 06:36:49,6,0
3501997,3312121,"editbs",12,1.04,1.92,0.71,1.07,2016-11-05 13:34:43,13,0
6801811,3325822,"HakonuTeJIb",5,1.61,2.2,3.16,5.66,2016-11-09 11:14:31,11,0
12561460,3355227,"speculyant777",16,1.25,0,4,1.71,2016-11-17 19:03:42,19,0
12330132,3353926,"swagdudeyolo123",3,1.33,1.67,1.04,5.52,2016-11-17 10:06:22,10,0
14940152,3370995,"RoshkeBot1",3,1.1,0,0.3,1.41,2016-11-22 05:46:00,5,0
10573144,3343323,"beabit",1000,1.15,1.57,165.67,10.34,2016-11-14 10:44:48,10,0
3597208,3312533,"kot163rus",30,1.3,0,9,2.17,2016-11-05 16:20:18,16,0
26556824,3434364,"Hoangthien68",212,5,1.91,852.05,7.53,2016-12-10 05:00:45,5,0
15627544,3374912,"king6116",3,1.35,2.67,1.13,1.68,2016-11-23 08:29:13,8,0
23906823,3419081,"DUMbl4",3,1.1,0,0.3,2.36,2016-12-05 21:50:29,21,0
716395,3298451,"Zommau",10000,1.04,0,400,3.95,2016-11-01 16:01:13,16,0
22882191,3413889,"yuze777999",5235,1.11,0,575.85,1.91,2016-12-04 10:18:30,10,0
485100,3297336,"biga",1,1.3,2,0.32,1.96,2016-11-01 08:32:23,8,0
19250523,3396272,"aleksandr6402",500,1.25,5.68,153.41,2.01,2016-11-29 08:50:29,8,0
24055269,3419872,"RatuJudi",50,1.5,0,25,3.48,2016-12-06 03:19:08,3,0
22139175,3410200,"user1111",1000,1.05,0,50,42.44,2016-12-03 08:46:47,8,0
25860606,3430007,"oaa",29,4.16,0,91.64,82.32,2016-12-08 23:32:20,23,0
8610043,3333493,"marcopac",2,1.04,0,0.08,2.08,2016-11-11 15:46:15,15,0
4077209,3314514,"interestingpw",4,1.05,0,0.2,1.33,2016-11-06 05:57:23,5,0
22468438,3411792,"millionbyt",81,1.04,0,3.24,1.2,2016-12-03 19:44:16,19,0
6068643,3322807,"Zoltar328",2,1.04,3,0.14,1.11,2016-11-08 14:41:01,14,0
14552076,3368425,"shot_",56,3,2.46,113.38,4.08,2016-11-21 12:09:04,12,0
24932522,3424515,"ahmadsd",3,3.1,2.33,6.37,6.53,2016-12-07 10:26:39,10,0
8439705,3332860,"vsvlv",8,1.1,0,0.8,3.74,2016-11-11 11:18:04,11,0
4607029,3316648,"Hermes14",1,2,3,1.03,2.58,2016-11-06 20:28:16,20,0
14403192,3367444,"slavitew",36,1.21,1.83,8.22,1.31,2016-11-21 05:30:06,5,0
15844254,3376113,"drsv",1,1.13,0,0.13,1.4,2016-11-23 16:35:24,16,0
20174517,3400730,"CIP1",4,12,2.25,44.09,13.22,2016-11-30 15:36:19,15,0
3363293,3311565,"Don_McNorth",8000,1.2,0,1600,1.54,2016-11-05 09:51:29,9,0
12081678,3352269,"tsp0658",1,1.33,2,0.35,2.27,2016-11-16 22:48:17,22,0
12977514,3358064,"notajew",8,2,2.38,8.19,2.27,2016-11-18 14:17:20,14,0
